Episode 1420, Avg Reward: 270.98, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 1430, Avg Reward: 371.17, Best Reward: 1696.50, remain_bees: 48, step: 39
Episode 1440, Avg Reward: 332.42, Best Reward: 1696.50, remain_bees: 45, step: 192
Episode 1450, Avg Reward: 302.10, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 1460, Avg Reward: 316.64, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1470, Avg Reward: 253.13, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1480, Avg Reward: 277.00, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1490, Avg Reward: 289.85, Best Reward: 1696.50, remain_bees: 41, step: 1200
Episode 1500, Avg Reward: 218.20, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1510, Avg Reward: 306.29, Best Reward: 1696.50, remain_bees: 47, step: 46
Episode 1520, Avg Reward: 364.70, Best Reward: 1696.50, remain_bees: 47, step: 44
Episode 1530, Avg Reward: 311.61, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 1540, Avg Reward: 311.76, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1550, Avg Reward: 354.36, Best Reward: 1696.50, remain_bees: 46, step: 178
Episode 1560, Avg Reward: 335.98, Best Reward: 1696.50, remain_bees: 44, step: 60
Episode 1570, Avg Reward: 371.16, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1580, Avg Reward: 278.31, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1590, Avg Reward: 383.68, Best Reward: 1696.50, remain_bees: 46, step: 68
Episode 1600, Avg Reward: 189.66, Best Reward: 1696.50, remain_bees: 46, step: 438
Episode 1610, Avg Reward: 299.37, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1620, Avg Reward: 364.67, Best Reward: 1696.50, remain_bees: 44, step: 296
Episode 1630, Avg Reward: 233.70, Best Reward: 1696.50, remain_bees: 50, step: 26
Episode 1640, Avg Reward: 293.25, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 1650, Avg Reward: 503.73, Best Reward: 1696.50, remain_bees: 45, step: 452
Episode 1660, Avg Reward: 353.85, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1670, Avg Reward: 263.87, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1680, Avg Reward: 405.72, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1690, Avg Reward: 320.37, Best Reward: 1696.50, remain_bees: 42, step: 1200
Episode 1700, Avg Reward: 400.60, Best Reward: 1696.50, remain_bees: 46, step: 67
Episode 1710, Avg Reward: 365.81, Best Reward: 1696.50, remain_bees: 48, step: 1200
Episode 1720, Avg Reward: 300.65, Best Reward: 1696.50, remain_bees: 46, step: 379
Episode 1730, Avg Reward: 293.97, Best Reward: 1696.50, remain_bees: 46, step: 201
Episode 1740, Avg Reward: 274.38, Best Reward: 1696.50, remain_bees: 46, step: 237
Episode 1750, Avg Reward: 290.78, Best Reward: 1696.50, remain_bees: 46, step: 121
Episode 1760, Avg Reward: 359.99, Best Reward: 1696.50, remain_bees: 46, step: 176
Episode 1770, Avg Reward: 377.73, Best Reward: 1696.50, remain_bees: 47, step: 64
Episode 1780, Avg Reward: 358.14, Best Reward: 1696.50, remain_bees: 46, step: 91
Episode 1790, Avg Reward: 275.33, Best Reward: 1696.50, remain_bees: 48, step: 34
Episode 1800, Avg Reward: 243.07, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 1810, Avg Reward: 432.33, Best Reward: 1696.50, remain_bees: 37, step: 148
Episode 1820, Avg Reward: 371.22, Best Reward: 1696.50, remain_bees: 44, step: 110
Episode 1830, Avg Reward: 350.43, Best Reward: 1696.50, remain_bees: 46, step: 1200
